Brand,ModelYear,EngineSize,Horsepower,Mileage,FuelType,Transmission,Seats,OwnerCount,Price
Ford,2002,2160,300.0,16.2,Petrol,Manual,4,2,83539.5693689915
Ford,2019,1389,63.0,28.7,Petrol,Automatic,7,2,66350.2433018914
Maruti,2016,3544,320.0,20.1,Petrol,Automatic,4,3,97351.34546997183
Audi,2014,818,349.0,19.5,Diesel,Manual,6,0,74328.78286774435
Ford,2008,2903,208.0,19.1,Petrol,Automatic,5,2,83481.75144537745
Hyundai,2021,1837,103.0,14.8,CNG,Manual,5,3,56153.426229954224
Kia,2007,2884,302.0,21.0,CNG,Automatic,7,3,79827.2053232318
Toyota,2007,1328,299.0,15.9,Diesel,Automatic,7,0,67382.9526266926
Ford,2024,820,206.0,14.9,CNG,Manual,4,1,63769.16099153083
Toyota,2003,1765,270.0,19.3,Petrol,Automatic,4,1,60806.7220729005
Toyota,2005,2400,264.0,15.9,Diesel,Manual,5,0,91888.21059373961
Hyundai,2022,1132,139.0,14.1,CNG,Manual,4,0,49299.520660388065
Maruti,2023,3765,128.0,14.5,Petrol,Automatic,5,1,60939.048339896566
Hyundai,2010,1526,,15.6,Petrol,Manual,6,3,62500.955577986344
Hyundai,2024,2364,121.0,18.4,Diesel,Automatic,6,0,67346.33385807365
Audi,2008,1262,343.0,21.8,Petrol,Automatic,4,2,66054.39979082343
Kia,2002,2740,167.0,18.3,Petrol,Automatic,6,3,61040.45976022919
Maruti,2018,3517,220.0,26.2,Diesel,Manual,6,3,48608.34341401012
Maruti,2011,1413,227.0,18.5,Petrol,Automatic,6,2,47354.51556196796
Audi,2024,3060,397.0,13.4,Diesel,Manual,7,3,91824.66415776715
Maruti,2010,870,256.0,,CNG,Manual,5,1,82808.79742998187
Audi,2011,1621,144.0,23.9,Diesel,Manual,4,2,49239.43878651463
BMW,2020,922,119.0,22.7,Petrol,Manual,5,0,58186.248620207414
Kia,2013,3079,319.0,19.8,Diesel,Manual,4,2,72761.16633945866
Toyota,2012,3149,390.0,11.6,Diesel,Automatic,7,3,84976.39019531921
Hyundai,2022,938,285.0,19.9,CNG,Manual,7,2,70510.69978606445
Toyota,2016,1645,91.0,12.8,CNG,Automatic,7,2,48820.643852304216
Ford,2004,3095,303.0,20.2,CNG,Automatic,6,1,82689.60845571205
Kia,2024,1622,287.0,16.0,CNG,Manual,4,0,80611.25334641166
Audi,2011,1028,89.0,26.3,,Automatic,5,1,30928.105176064528
Toyota,2003,1430,355.0,19.3,Diesel,Manual,6,1,72169.61111256371
Toyota,2001,2472,155.0,13.5,Diesel,Automatic,4,3,68760.41671807971
Kia,2002,3578,51.0,15.9,Petrol,Automatic,5,3,37151.61728777355
Kia,2016,1104,207.0,21.8,Diesel,Automatic,6,2,61474.26729394143
Hyundai,2001,2968,390.0,25.6,Diesel,Manual,6,3,88432.99988528393
Maruti,2018,2290,301.0,23.2,CNG,Automatic,7,0,79211.45450116109
Kia,2005,3464,382.0,,Petrol,Manual,7,1,77983.3310237656
Toyota,2013,1486,236.0,22.1,CNG,Automatic,7,0,73019.24951434761
Kia,2020,1706,131.0,21.7,Diesel,Manual,5,2,59127.88072975408
Audi,2017,1600,326.0,10.9,Diesel,Automatic,7,0,82125.5551976196
Kia,2008,2146,268.0,18.8,Diesel,Automatic,7,3,69936.3909041757
BMW,2023,2636,119.0,,,Manual,5,2,42168.91555769765
Honda,2023,2489,385.0,20.3,,Automatic,5,0,101842.16302365082
Ford,2000,3706,379.0,14.7,CNG,Manual,5,0,108357.06781003489
Maruti,2011,1416,349.0,15.4,,Automatic,6,0,83252.7073007308
Toyota,2004,1451,238.0,16.0,Diesel,Automatic,7,0,60574.50394138544
Honda,2007,1544,107.0,24.9,Diesel,Manual,4,2,38314.29628017412
Maruti,2003,2956,320.0,10.5,CNG,Manual,4,3,78494.48266624002
Ford,2010,800,195.0,22.8,Diesel,Automatic,5,3,58610.712749255385
Maruti,2001,2957,396.0,13.3,CNG,Manual,4,0,85228.70054958801
Ford,2023,3867,202.0,12.4,Diesel,Automatic,5,3,49918.271350310824
Ford,2013,2900,,11.4,Petrol,Automatic,6,3,47124.83553920721
Audi,2013,825,112.0,15.0,Petrol,Manual,4,0,44950.299464432894
Ford,2017,3549,208.0,16.2,CNG,Automatic,6,0,60403.55105050957
BMW,2021,2133,358.0,12.8,Diesel,Manual,5,0,77835.44786012474
Toyota,2012,1504,344.0,14.3,Petrol,Automatic,4,3,95821.70399869897
Hyundai,2004,3791,292.0,15.5,Diesel,Automatic,4,1,63059.354658279655
Audi,2019,3924,73.0,16.6,Petrol,Manual,4,1,58707.62278210516
Audi,2019,3124,250.0,17.4,CNG,Automatic,6,2,82475.09747928941
Honda,2008,1642,333.0,16.4,Petrol,Automatic,6,3,94175.54540158075
Ford,2005,1574,127.0,14.8,CNG,Manual,7,1,57111.17250423282
Maruti,2023,2321,363.0,13.2,Petrol,Manual,5,3,94951.33372661602
Ford,2011,1246,266.0,15.7,CNG,Manual,6,1,75767.00967838644
BMW,2012,3883,238.0,8.6,Petrol,Automatic,6,3,95165.68518070303
BMW,2004,3579,69.0,16.3,Diesel,Automatic,4,2,31085.1691876458
BMW,2016,2085,134.0,10.0,CNG,Manual,5,2,67910.75997926109
Maruti,2011,3304,84.0,18.0,,Automatic,5,0,50023.8460529014
Audi,2005,3215,239.0,18.0,Petrol,Automatic,6,3,73422.63659944618
Honda,2020,3026,225.0,22.1,Petrol,Automatic,5,3,57894.79738263106
Hyundai,2013,3280,102.0,29.7,Petrol,Automatic,7,1,53323.42632694425
Maruti,2013,1588,384.0,16.5,Diesel,Automatic,6,2,94634.8944774203
Honda,2012,2320,143.0,11.3,CNG,Automatic,7,0,49426.68643823725
Kia,2022,2904,219.0,15.8,,Automatic,6,1,77515.53968868592
Honda,2015,832,322.0,17.2,Petrol,Manual,5,1,72192.8116108645
Hyundai,2004,845,329.0,17.3,CNG,Manual,5,0,95653.75315282212
BMW,2020,1068,303.0,21.4,Petrol,Automatic,4,0,78374.13167342864
BMW,2014,1846,246.0,19.2,CNG,Automatic,5,2,81825.21393872295
Hyundai,2002,1246,244.0,,CNG,Automatic,4,2,45749.59662967287
BMW,2005,1415,178.0,15.8,CNG,Manual,5,0,62722.9366915624
Kia,2020,3213,172.0,23.4,Diesel,Automatic,6,3,72010.03965417575
Ford,2018,1961,146.0,24.7,Diesel,Automatic,6,0,65560.31756211015
Kia,2024,3602,261.0,21.6,Petrol,Automatic,4,1,63739.943036004785
Kia,2010,921,367.0,22.5,,Automatic,7,2,80107.7546313043
Ford,2002,2695,62.0,12.2,Diesel,Automatic,5,3,53058.441468069606
Toyota,2006,2264,,21.7,Petrol,Automatic,4,0,51619.87264515157
BMW,2018,1299,86.0,19.3,Diesel,Automatic,7,3,47695.63081134147
Hyundai,2003,1946,386.0,11.7,Diesel,Manual,4,0,78457.45287951213
Maruti,2012,2596,215.0,17.5,Diesel,Automatic,7,1,68373.67141304415
Toyota,2000,2915,154.0,20.4,Petrol,Manual,5,1,41192.24449835925
Honda,2008,1037,372.0,17.8,Diesel,Manual,6,2,69803.93232445687
Hyundai,2008,2524,97.0,21.8,Petrol,Automatic,7,2,62522.03205781721
Toyota,2007,3974,160.0,15.4,Diesel,Manual,5,1,67649.35042497933
Audi,2012,1683,343.0,12.9,Petrol,Automatic,6,3,71588.59632004175
Ford,2020,3259,178.0,17.1,Diesel,Automatic,4,3,57994.98540684467
Hyundai,2017,3634,194.0,,CNG,Manual,5,0,67873.10790708463
Honda,2003,1693,186.0,15.7,,Manual,5,3,61467.93096252573
Honda,2021,992,330.0,,CNG,Manual,7,0,92898.79031542313
Toyota,2020,2617,105.0,15.0,Petrol,Automatic,5,0,62857.235387487526
BMW,2001,2624,287.0,10.0,CNG,Manual,4,1,62250.38227403787
BMW,2022,2443,243.0,19.1,,Automatic,4,0,50401.30888877303
Toyota,2016,3049,147.0,14.3,,Manual,7,3,43653.33469913242
Kia,2013,3905,304.0,16.8,,Manual,4,0,81245.65485880873
Toyota,2013,3324,357.0,20.7,Petrol,Manual,7,0,75912.86755150749
Kia,2016,3121,328.0,17.5,Petrol,Manual,7,1,63818.782002757085
Honda,2006,3432,211.0,15.9,Diesel,Automatic,5,1,65936.01964529458
Kia,2009,2259,174.0,17.3,CNG,Manual,6,3,69813.76746794663
Ford,2008,2100,336.0,20.2,Petrol,Automatic,5,1,89579.12715063889
Kia,2018,1601,102.0,25.6,Diesel,Manual,5,2,63655.93226619765
Toyota,2011,3719,57.0,24.2,Diesel,Manual,7,3,42327.49294328425
Audi,2002,2305,274.0,,Petrol,Manual,6,1,77133.96081757918
Ford,2002,3469,,21.9,Petrol,Manual,4,1,92960.92493474533
Ford,2016,1215,203.0,13.2,CNG,Manual,5,1,71399.2407085464
Hyundai,2014,2976,227.0,21.1,CNG,Manual,7,3,43875.87482789709
Honda,2011,1191,304.0,15.3,CNG,Automatic,4,1,82258.0543582727
Maruti,2016,2501,296.0,19.4,CNG,Manual,6,3,69372.53102038629
Maruti,2023,1729,51.0,15.0,Petrol,Automatic,7,1,31525.200502304797
BMW,2015,3049,341.0,25.0,Diesel,Automatic,5,2,94960.07669981087
Hyundai,2004,2237,119.0,18.0,Diesel,Manual,6,3,51738.2843546493
Kia,2013,1297,240.0,15.8,CNG,Automatic,6,1,60331.027051249715
Maruti,2003,2246,,,Petrol,Manual,7,0,57887.50543434164
Hyundai,2020,2338,283.0,22.0,Petrol,Manual,6,3,63742.14638973642
Toyota,2006,3673,161.0,17.6,Petrol,Manual,4,0,47760.04188090436
Ford,2010,2060,89.0,17.8,CNG,Manual,7,2,48063.02402233413
Hyundai,2020,3894,373.0,15.3,CNG,Automatic,5,0,103791.02055837255
Toyota,2020,3949,158.0,18.4,CNG,Manual,6,3,67590.02554589348
BMW,2018,3435,131.0,18.9,Petrol,Automatic,7,1,55043.18961457342
Hyundai,2018,2051,135.0,9.1,Diesel,Automatic,5,3,65481.575373265136
Audi,2018,974,99.0,9.1,Diesel,Manual,7,3,49868.00599310489
Maruti,2014,1783,188.0,17.3,CNG,Automatic,5,1,76194.09815852097
Ford,2019,3848,189.0,17.0,Diesel,Manual,4,3,74949.22519498624
Toyota,2012,3680,387.0,26.0,Diesel,Manual,5,3,50305.6311860274
Audi,2024,3210,253.0,17.0,CNG,Manual,4,0,84597.86318262429
Audi,2024,2150,115.0,19.1,Petrol,Automatic,7,0,70707.28518242645
Honda,2010,1387,136.0,13.4,Petrol,Automatic,6,1,62695.97509288414
BMW,2017,2370,92.0,19.7,Diesel,Automatic,7,1,65464.52768520745
Toyota,2008,2893,85.0,15.7,Diesel,Manual,5,3,50064.99099963805
Kia,2003,1791,,19.0,CNG,Manual,4,1,44500.44564225879
Honda,2017,2670,258.0,15.9,Petrol,Manual,4,0,73759.76577368751
BMW,2002,856,207.0,14.6,Petrol,Manual,7,2,73508.49742466102
Maruti,2022,1715,280.0,21.3,Diesel,Manual,5,0,63576.638444934884
Ford,2000,2456,126.0,16.3,Diesel,Automatic,4,0,44663.37640096816
Toyota,2017,2551,124.0,21.0,CNG,Automatic,7,2,48959.85125939488
Honda,2006,3725,319.0,13.0,Petrol,Automatic,4,2,82594.58443109627
Honda,2013,2364,,21.1,CNG,Manual,6,2,63174.09305941043
Audi,2019,1981,216.0,19.1,Petrol,Automatic,6,2,60292.5428565882
Ford,2011,3947,98.0,20.7,Diesel,Manual,5,3,62547.28358779039
Toyota,2024,2653,345.0,22.2,,Manual,6,2,87080.9032365946
Maruti,2012,2286,77.0,15.9,,Manual,6,1,49468.91128445919
Ford,2011,1790,278.0,22.3,Diesel,Manual,5,2,89722.16440570095
Honda,2016,910,385.0,21.7,CNG,Automatic,4,0,82905.17602810111
Maruti,2014,2552,,14.8,Diesel,Automatic,6,0,66207.73192666908
BMW,2015,3385,,17.8,CNG,Automatic,6,3,89850.00235404322
BMW,2011,1500,237.0,16.3,CNG,Manual,6,3,67810.19340177956
BMW,2003,2406,55.0,15.9,Diesel,Manual,4,3,46646.4304223301
Toyota,2016,902,116.0,17.5,Petrol,Manual,6,0,53725.74896951311
BMW,2019,1821,225.0,24.2,,Manual,7,1,59827.19704000316
Honda,2021,2947,389.0,12.8,CNG,Manual,4,0,94648.36033067726
BMW,2018,3858,369.0,20.7,Diesel,Manual,6,3,94180.18779585435
Toyota,2014,2449,285.0,13.7,Diesel,Manual,5,2,77459.73171755046
Honda,2022,1627,183.0,23.4,Diesel,Automatic,7,0,66543.84160023491
Maruti,2014,2892,391.0,16.5,Petrol,Automatic,4,3,65117.59561864601
Honda,2007,1577,71.0,13.3,CNG,Automatic,4,2,37510.4816852415
Hyundai,2023,3984,387.0,,Diesel,Manual,7,2,82884.72243869142
BMW,2012,955,263.0,21.0,Petrol,Automatic,6,3,77803.56975055093
Toyota,2016,1837,89.0,18.5,CNG,Manual,5,3,49327.734601792516
Hyundai,2008,1509,110.0,,CNG,Manual,5,1,40753.86006550971
Ford,2005,2954,,14.9,Petrol,Manual,4,1,99554.5481722661
Honda,2016,2163,75.0,15.7,CNG,Automatic,4,0,54895.26002924147
Ford,2024,3016,293.0,15.8,CNG,Automatic,7,1,98638.40093341348
Audi,2021,903,155.0,20.6,Diesel,Manual,5,3,52187.173028953766
Audi,2005,3101,76.0,19.8,,Manual,7,2,68933.86304756698
Honda,2009,1488,170.0,14.6,Petrol,Manual,6,0,49481.94244635528
Hyundai,2020,1866,86.0,13.0,CNG,Automatic,6,0,59326.20181588904
Maruti,2012,1812,398.0,8.3,CNG,Automatic,7,2,89666.74081789677
Honda,2011,2463,78.0,14.3,CNG,Manual,5,2,53839.65555045455
BMW,2016,1745,259.0,17.7,Petrol,Automatic,4,2,74200.70533999661
Hyundai,2003,3248,342.0,17.2,Petrol,Automatic,4,1,84152.20918642054
Hyundai,2007,1196,302.0,20.7,Petrol,Automatic,5,0,88949.00448210373
Kia,2018,3153,326.0,15.1,Diesel,Automatic,6,1,76073.4076472448
Hyundai,2009,3133,315.0,18.6,Diesel,Manual,7,2,78240.26300207633
Honda,2002,3207,353.0,12.4,CNG,Manual,5,2,84332.17214642599
Toyota,2005,3841,117.0,13.7,Diesel,Manual,7,1,39389.790192258355
Ford,2008,2713,276.0,12.5,CNG,Manual,6,2,78950.10728028056
Kia,2002,2204,313.0,17.4,Diesel,Manual,6,1,89765.67575256451
Ford,2015,2636,320.0,25.2,CNG,Automatic,4,1,60706.2017035457
Toyota,2003,891,,19.4,CNG,Manual,5,1,74265.72608511349
Kia,2024,3503,349.0,16.1,Petrol,Manual,6,2,94379.45895473144
Kia,2001,3283,204.0,13.2,CNG,Manual,4,3,50120.92138105086
Ford,2009,1056,250.0,23.1,CNG,Automatic,4,3,53995.27452954829
Hyundai,2007,1762,220.0,11.6,CNG,Manual,4,2,78619.83226080271
Hyundai,2009,3295,334.0,15.2,,Manual,7,0,88767.63482521655
Hyundai,2020,2630,324.0,23.4,CNG,Automatic,5,0,94328.52096492337
Maruti,2002,3009,212.0,19.7,CNG,Manual,5,3,80658.5284404817
Kia,2018,1407,197.0,15.4,Diesel,Manual,4,2,60631.3704233845
Hyundai,2006,2279,56.0,16.8,Diesel,Manual,5,0,42734.35487707614
Toyota,2001,1958,66.0,19.2,Petrol,Automatic,4,2,54452.7085694853
Ford,2007,3728,302.0,18.9,Petrol,Manual,5,1,59774.272246491615
Hyundai,2024,3149,196.0,16.5,Diesel,Automatic,7,1,79130.71282534518
Maruti,2016,1873,166.0,25.8,CNG,Manual,7,3,51531.33360983707
Maruti,2000,1308,147.0,24.6,Petrol,Automatic,7,1,50578.859768267524
Maruti,2004,1976,204.0,14.7,Diesel,Manual,5,2,56074.001521973565
Ford,2016,1904,75.0,22.6,CNG,Automatic,5,1,58467.011569321054
Maruti,2002,2318,,18.8,CNG,Manual,7,2,50703.16754722327
BMW,2006,1844,284.0,,Diesel,Automatic,6,3,96080.17291818722
Ford,2020,1652,106.0,24.6,CNG,Manual,5,0,63801.07789760843
Audi,2011,3074,358.0,15.5,Petrol,Automatic,6,0,76447.27447697721
Ford,2023,1193,171.0,21.6,Petrol,Manual,5,3,42492.07959852996
Honda,2019,2326,86.0,18.4,Diesel,Automatic,6,0,58101.74778404087
BMW,2005,2315,209.0,19.7,Diesel,Manual,6,0,81732.9059483312
Ford,2010,3801,215.0,20.7,Petrol,Automatic,4,2,70382.95598249206
Maruti,2019,3750,242.0,17.3,Diesel,Automatic,4,0,83735.65279404604
Kia,2001,814,114.0,15.0,Diesel,Manual,6,1,68885.78973871355
Ford,2011,1056,53.0,18.8,CNG,Automatic,7,1,44570.93937249919
BMW,2018,2382,67.0,20.1,CNG,Automatic,6,1,36479.67653539957
BMW,2004,3503,171.0,18.5,CNG,Manual,4,3,64112.87559605823
BMW,2012,2796,226.0,18.1,Diesel,Manual,6,3,71247.9293534678
Hyundai,2004,1133,268.0,21.2,Petrol,Manual,7,2,62811.55001296061
Toyota,2019,2130,99.0,19.6,CNG,Manual,7,1,39628.95521625033
Audi,2012,3651,,21.2,Diesel,Automatic,6,0,74945.57308663268
Kia,2005,3307,103.0,22.5,CNG,Manual,5,3,72120.44730885174
Ford,2004,2905,317.0,20.0,CNG,Automatic,6,1,69442.82508734599
Maruti,2008,3040,309.0,20.7,CNG,Manual,6,3,81486.3799475205
Maruti,2011,2839,109.0,20.7,Petrol,Automatic,6,0,44242.72817689345
BMW,2007,1996,145.0,18.5,CNG,Manual,6,3,60178.88160165073
Maruti,2020,1781,245.0,18.3,Petrol,Manual,4,1,71712.7545399837
BMW,2003,1768,143.0,15.4,Diesel,Automatic,4,2,55470.02659866697
Kia,2008,1621,289.0,17.7,Petrol,Automatic,4,1,76347.98122973245
Audi,2012,3546,381.0,16.9,,Automatic,6,2,88503.78526392614
Honda,2003,2457,108.0,13.3,Diesel,Automatic,6,3,56809.615250639145
Audi,2003,1396,337.0,21.7,Petrol,Automatic,7,2,89074.63557412138
Honda,2012,2945,161.0,19.8,CNG,Automatic,7,2,60754.39663828096
Honda,2024,3423,74.0,24.3,Diesel,Automatic,6,1,21740.59071811725
BMW,2006,2944,114.0,14.8,CNG,Automatic,6,2,65113.699321453576
Audi,2014,3835,293.0,19.3,Diesel,Manual,6,0,84129.84668347426
Ford,2003,2847,334.0,14.3,Diesel,Automatic,5,3,79298.26539878163
Hyundai,2016,3749,239.0,15.9,CNG,Manual,7,1,84607.17134973493
Kia,2005,2767,132.0,15.4,CNG,Automatic,6,2,36043.05704084551
Kia,2002,2170,290.0,19.1,Petrol,Manual,7,0,62283.17605467972
BMW,2013,972,191.0,28.2,Petrol,Manual,7,0,53129.45062213277
Audi,2001,3811,264.0,16.7,Petrol,Manual,4,0,54936.68565732334
Honda,2017,3847,336.0,14.5,Diesel,Automatic,4,1,89506.61925638687
Honda,2018,2157,253.0,17.0,Diesel,Automatic,6,3,63682.83295432941
Ford,2003,1748,255.0,16.1,CNG,Manual,4,2,80082.2895451691
Ford,2021,2748,271.0,8.2,CNG,Automatic,4,0,84509.3632503862
Toyota,2021,3305,277.0,20.0,Petrol,Automatic,5,3,65988.41185009095
Audi,2023,2570,180.0,19.0,CNG,Manual,4,3,58932.53481314563
Kia,2018,1724,196.0,16.4,CNG,Manual,5,3,58909.38574192292
BMW,2005,3691,,17.6,Petrol,Automatic,7,2,59474.46503373467
Maruti,2007,3468,62.0,17.3,CNG,Manual,7,1,50188.91464728177
BMW,2012,3044,136.0,22.3,CNG,Manual,6,0,53505.18585874513
Kia,2023,2397,109.0,12.5,Petrol,Manual,4,0,65187.731759401795
BMW,2012,3279,185.0,18.8,CNG,Automatic,7,2,69238.26959135065
Ford,2010,2667,168.0,14.2,Petrol,Manual,5,0,49350.577316828036
Kia,2015,3739,262.0,22.6,CNG,Automatic,7,3,76722.84044923907
Kia,2014,3079,121.0,23.7,Diesel,Manual,5,0,60998.18281574677
Honda,2015,1798,66.0,11.1,CNG,Manual,6,3,51026.37088171876
Toyota,2001,1089,89.0,17.2,Diesel,Manual,6,3,50158.37452120664
Maruti,2006,1869,267.0,18.3,CNG,Manual,7,3,71675.37501309361
Hyundai,2008,1634,139.0,22.2,Petrol,Manual,6,3,57725.50271182966
Kia,2010,2890,395.0,11.6,Petrol,Manual,4,3,103546.68216932735
BMW,2007,3458,395.0,23.4,CNG,Manual,4,0,82482.97853262679
Audi,2002,3063,306.0,18.0,Petrol,Automatic,6,2,89928.03860336766
Toyota,2014,1297,275.0,26.5,Diesel,Automatic,5,3,62645.74398565312
Ford,2024,1179,354.0,,CNG,Automatic,5,1,76982.9647473336
BMW,2020,1465,200.0,11.7,Diesel,Manual,5,1,70320.77624289379
Honda,2008,2839,266.0,21.4,Petrol,Manual,5,2,73987.16526016951
Ford,2005,1139,161.0,26.2,Diesel,Automatic,7,1,64539.39815822114
Audi,2020,2552,168.0,14.2,CNG,Automatic,6,0,58833.404725406755
BMW,2019,1656,289.0,17.4,Diesel,Manual,6,2,62913.32037653738
Kia,2013,2472,105.0,24.3,Petrol,Automatic,6,0,54515.77796128203
Maruti,2012,3096,177.0,14.1,Petrol,Automatic,5,3,66066.01671616122
Ford,2015,3560,,11.0,CNG,Automatic,7,3,40177.22499616216
Kia,2017,2021,281.0,19.5,CNG,Manual,4,0,59280.39120458094
Hyundai,2017,3442,282.0,20.5,Petrol,Automatic,5,1,67500.55494356612
Audi,2007,1565,338.0,13.3,Diesel,Manual,5,3,90529.3371068764
Ford,2012,3574,177.0,16.2,CNG,Automatic,5,1,57429.80121467018
Ford,2011,1700,117.0,15.7,Diesel,Manual,4,3,55356.52129685116
Hyundai,2017,1916,87.0,14.3,Petrol,Automatic,5,3,52380.668396874375
Toyota,2015,1511,377.0,18.0,Petrol,Manual,7,3,86082.32998782252
Kia,2007,3862,61.0,21.7,Petrol,Manual,7,3,56398.50045421967
Toyota,2019,3765,212.0,,Diesel,Automatic,7,0,76906.77262949571
Honda,2003,1756,387.0,,CNG,Automatic,4,0,75340.57718273185
Honda,2022,1317,132.0,17.6,CNG,Automatic,4,2,68004.16354346983
Toyota,2023,1986,64.0,21.3,Petrol,Manual,7,3,45860.10034968643
Audi,2001,1191,76.0,22.6,CNG,Manual,5,2,46968.628494856646
Toyota,2000,1976,293.0,17.0,Diesel,Automatic,4,1,45212.62068484523
Audi,2006,1594,252.0,13.5,CNG,Automatic,4,3,78488.29994568761
Hyundai,2012,3470,176.0,11.0,Petrol,Automatic,5,1,58257.80248887289
Toyota,2014,2614,65.0,22.1,Diesel,Manual,5,1,49367.256092990036
Maruti,2024,1033,265.0,12.7,Petrol,Automatic,4,0,62617.75231672583
Honda,2015,2599,390.0,17.4,Diesel,Manual,4,1,97043.22251722752
Maruti,2007,1848,94.0,17.8,Diesel,Manual,4,2,38352.57749964031
Audi,2000,3349,245.0,20.8,Petrol,Manual,7,1,69073.12007937081
Toyota,2004,3363,222.0,21.1,Petrol,Manual,4,2,43267.44804940555
Kia,2014,2792,186.0,6.6,CNG,Manual,5,3,72154.84408648872
Ford,2002,3363,299.0,17.6,Diesel,Manual,7,1,78590.75151384849
Kia,2005,2974,155.0,16.2,Petrol,Manual,5,1,62651.04411151727
BMW,2007,2746,198.0,15.7,CNG,Manual,4,0,72457.29875650696
Honda,2003,2295,100.0,17.5,CNG,Manual,7,3,51653.4478533358
Maruti,2016,3331,258.0,15.8,Diesel,Automatic,5,1,58037.71319009234
Ford,2006,1435,82.0,12.7,Petrol,Manual,6,3,57327.50766877962
Honda,2008,2642,76.0,23.0,Petrol,Manual,5,3,50857.5386056244
Audi,2002,1794,265.0,11.1,Petrol,Automatic,5,0,73521.18641949189
Ford,2014,2267,83.0,19.4,CNG,Manual,5,1,55316.384801227854
Maruti,2011,1905,152.0,14.8,CNG,Automatic,5,0,40423.82348486642
Toyota,2005,1189,283.0,19.3,Diesel,Automatic,6,3,70218.73523707566
Hyundai,2006,2151,397.0,22.1,Diesel,Manual,5,1,73789.33487014135
Toyota,2024,2100,321.0,26.1,Petrol,Manual,7,3,78243.76313166777
Honda,2016,2490,247.0,17.5,CNG,Automatic,5,3,53488.3715567835
BMW,2002,2963,319.0,24.6,,Automatic,6,0,72797.56615186771
Toyota,2006,3049,277.0,15.8,Petrol,Manual,5,3,76483.50137990527
Toyota,2022,3872,206.0,20.2,CNG,Manual,4,3,59039.0102279718
Kia,2003,2821,375.0,18.6,CNG,Automatic,4,0,77066.68998557769
Kia,2009,3028,382.0,22.0,Diesel,Automatic,4,1,75702.51799116025
Kia,2000,2008,145.0,22.4,,Manual,6,1,60267.50641690929
Honda,2013,3712,344.0,23.5,Diesel,Automatic,5,2,90802.97049787256
Honda,2001,2519,162.0,20.5,Petrol,Automatic,4,3,49464.70355921719
Hyundai,2011,3111,222.0,19.3,Petrol,Automatic,6,2,69330.31752728073
Kia,2009,2463,337.0,24.3,,Automatic,7,2,79917.30821802744
Honda,2007,2517,153.0,17.1,Diesel,Manual,7,3,56118.44134511496
Ford,2011,3898,397.0,14.3,Petrol,Manual,5,3,94647.60527193034
Ford,2000,3629,88.0,13.8,Diesel,Automatic,7,2,51060.038004120666
Maruti,2020,915,377.0,19.7,Petrol,Manual,5,3,91263.06266563939
Hyundai,2001,2470,338.0,18.8,Diesel,Automatic,6,2,60607.85540877338
Hyundai,2013,1842,80.0,17.7,Diesel,Manual,7,3,43660.867774967715
Kia,2021,1202,,20.2,Diesel,Automatic,5,0,68800.18406916328
BMW,2006,1408,364.0,18.5,Diesel,Automatic,4,0,72711.93774717761
Ford,2019,2194,134.0,19.5,Petrol,Automatic,6,0,60930.019367669825
Toyota,2019,2957,165.0,15.2,Petrol,Manual,7,1,65808.01045093207
Honda,2019,1428,359.0,22.0,Petrol,Manual,7,0,102337.71213584743
Kia,2004,2764,204.0,21.3,Petrol,Automatic,6,3,62508.91757433438
BMW,2020,3407,138.0,11.5,Diesel,Automatic,7,1,62362.89506162643
Ford,2020,988,150.0,21.7,Petrol,Automatic,7,3,56992.85343184178
Audi,2020,1595,311.0,11.5,CNG,Automatic,4,0,80086.26209456964
Honda,2004,959,309.0,15.6,CNG,Automatic,7,2,74601.71397102569
Kia,2024,1307,323.0,12.0,Petrol,Manual,6,0,81035.85772020047
Ford,2019,3482,223.0,21.7,Diesel,Automatic,7,3,67103.15021600714
Hyundai,2017,3119,177.0,16.4,Diesel,Manual,7,1,58069.659431076376
Toyota,2009,3186,351.0,10.2,Petrol,Automatic,5,1,83162.57627171843
Ford,2002,3801,268.0,23.5,Petrol,Manual,6,2,76530.41358198688
Hyundai,2007,3953,84.0,16.8,CNG,Automatic,5,1,56611.812450279765
Kia,2009,2155,311.0,22.5,Diesel,Automatic,5,1,80316.34292625115
Ford,2024,2871,201.0,18.8,Diesel,Manual,5,0,65135.81697069833
Honda,2000,2099,,16.7,Diesel,Manual,5,2,84233.04897761418
Maruti,2008,1725,348.0,18.3,Diesel,Automatic,5,3,84890.11658581074
Hyundai,2016,3588,165.0,11.7,Petrol,Automatic,6,1,64370.79955413523
BMW,2011,3992,162.0,15.2,CNG,Manual,7,0,65569.21637438785
Hyundai,2009,3920,341.0,23.9,Petrol,Manual,4,2,85084.00246929619
Audi,2012,1660,398.0,,Petrol,Manual,4,3,82359.72800122731
Ford,2010,800,296.0,22.9,Diesel,Automatic,6,1,67729.62921954531
Audi,2006,2813,54.0,17.3,,Manual,5,2,49695.13512329641
Kia,2011,3956,377.0,13.3,CNG,Automatic,7,2,81205.01050989017
Kia,2008,1466,,19.0,Diesel,Manual,5,0,83473.30245849463
Honda,2012,2922,200.0,13.9,CNG,Automatic,4,2,55760.98026615831
Honda,2020,3791,142.0,17.6,Diesel,Automatic,5,0,59485.53843271779
Ford,2022,3436,182.0,11.8,CNG,Manual,7,1,74968.08805634345
BMW,2022,3603,61.0,18.2,Diesel,Automatic,6,1,42204.79703578975
