Property_ID,Area,Bedrooms,Bathrooms,Square_Feet,Parking,Furnishing_Status,Year_Built,Distance_to_CityCenter,Crime_Rate,Locality_Rating,House_Price
7439,City Outskirts,2.0,3,2420,No,Semi-Furnished,1991.0,15.46,64.44,,221053
7440,Riverside,2.0,1,735,No,Unfurnished,,9.98,34.41,,70416
7441,Industrial Zone,3.0,4,2025,No,Furnished,,11.33,69.17,,213709
7442,City Outskirts,1.0,1,1535,No,Semi-Furnished,,24.8,64.16,,59236
7443,Riverside,2.0,2,1426,No,Furnished,,18.35,76.09,,277476
7444,Industrial Zone,3.0,2,2080,No,Unfurnished,,20.66,53.41,,231079
7445,Downtown,2.0,2,934,No,Unfurnished,,22.85,14.66,,178077
7446,Industrial Zone,4.0,2,924,No,Unfurnished,2008.0,26.5,53.58,,315843
7447,City Outskirts,3.0,2,2116,Yes,Semi-Furnished,,14.92,48.04,,203877
7448,Industrial Zone,2.0,2,2043,No,Furnished,2019.0,16.92,67.02,,162206
7449,Uptown,3.0,2,1868,Yes,Furnished,,11.39,31.2,,192379
7450,Downtown,2.0,2,1360,No,Semi-Furnished,,9.13,86.55,,139753
7451,Hilltop,3.0,2,2171,No,Unfurnished,,4.57,53.28,,268417
7452,Industrial Zone,3.0,2,2140,No,Unfurnished,,7.91,72.72,,153208
7453,Industrial Zone,2.0,0,1842,No,Semi-Furnished,,11.33,24.77,,168336
7454,Industrial Zone,3.0,2,1211,Yes,Furnished,,16.4,46.96,,250371
7455,Uptown,4.0,1,1587,Yes,Furnished,,7.01,78.34,,120785
7456,Uptown,,2,2218,Yes,Furnished,,8.19,37.84,,253983
7457,Suburb,3.0,4,2463,Yes,Furnished,,0.35,30.24,,212378
7458,Riverside,3.0,1,1636,Yes,Unfurnished,2001.0,10.19,50.5,,159336
7459,Suburb,2.0,3,1675,Yes,Unfurnished,,15.44,65.23,,45701
7460,Riverside,2.0,2,1719,No,Semi-Furnished,,15.37,44.65,,116168
7461,Suburb,3.0,1,1937,No,Semi-Furnished,,12.74,47.98,,213870
7462,Downtown,3.0,3,1509,Yes,Semi-Furnished,,13.25,51.51,,252383
7463,Uptown,5.0,2,352,Yes,Unfurnished,,15.04,45.5,,327656
7464,Downtown,3.0,2,2396,Yes,Unfurnished,,23.72,58.73,,117227
7465,Riverside,3.0,3,2697,No,Unfurnished,,12.49,30.13,8.0,124171
7466,Uptown,3.0,3,1493,No,Semi-Furnished,,14.02,31.77,6.0,210192
7467,Uptown,4.0,4,1266,No,Unfurnished,,5.93,55.55,,274982
7468,Riverside,3.0,3,1731,No,Furnished,,18.29,41.55,,273223
7469,Downtown,3.0,3,1706,No,Unfurnished,,14.56,66.01,,179624
7470,Uptown,2.0,3,2297,Yes,Furnished,2005.0,11.29,43.81,,196081
7471,Hilltop,4.0,1,1827,No,Furnished,,6.75,57.86,,243240
7472,Industrial Zone,1.0,3,1403,Yes,Furnished,,17.44,58.65,,-15760
7473,Downtown,4.0,3,1140,No,Unfurnished,,7.36,43.35,,279613
7474,Downtown,3.0,1,2232,Yes,Semi-Furnished,2000.0,18.72,49.29,,203865
7475,Downtown,3.0,2,2099,No,Furnished,,27.54,51.19,,234759
7476,Uptown,3.0,1,2330,No,Furnished,,23.06,35.03,,216450
7477,City Outskirts,3.0,3,1315,No,Unfurnished,1988.0,15.21,65.98,,146774
7478,Industrial Zone,1.0,2,2719,No,Unfurnished,,19.37,43.2,,92184
7479,Suburb,4.0,5,928,No,Furnished,,10.13,36.48,,248073
7480,Riverside,3.0,1,2154,Yes,Semi-Furnished,,5.8,52.13,,228447
7481,Downtown,2.0,3,845,No,Unfurnished,1985.0,15.93,69.81,,166646
7482,Uptown,2.0,2,1404,No,Furnished,,10.8,48.68,,149090
7483,Riverside,3.0,3,2580,No,Semi-Furnished,,5.4,47.64,,279765
7484,City Outskirts,3.0,3,2215,No,Unfurnished,,3.03,52.56,,246794
7485,Hilltop,3.0,3,1526,No,Semi-Furnished,,12.9,46.49,,255903
7486,City Outskirts,3.0,3,1540,No,Furnished,,21.95,37.57,,264499
7487,Uptown,3.0,4,1850,No,Semi-Furnished,,13.9,51.98,,220911
7488,Downtown,,1,2057,No,Furnished,,13.57,46.2,,250368
7489,City Outskirts,3.0,2,2425,No,Unfurnished,,14.63,29.31,,248201
7490,Industrial Zone,4.0,3,1571,Yes,Furnished,,8.31,46.4,,284842
7491,City Outskirts,2.0,2,994,Yes,Furnished,,11.92,45.58,,231323
7492,City Outskirts,3.0,1,1878,No,Unfurnished,2020.0,23.77,47.1,,140006
7493,Industrial Zone,2.0,2,1571,No,Furnished,,25.69,31.95,,223114
7494,Hilltop,3.0,2,1149,No,Semi-Furnished,,22.31,59.24,,171032
7495,Uptown,4.0,2,1948,No,Unfurnished,,20.39,67.11,,196497
7496,Riverside,1.0,3,1693,No,Semi-Furnished,,25.83,49.05,,101748
7497,Suburb,1.0,2,1953,Yes,Unfurnished,,7.38,45.56,,129795
7498,Uptown,4.0,1,1352,No,Furnished,,34.06,54.08,,288155
7499,Downtown,2.0,1,2043,Yes,Semi-Furnished,2014.0,0.6,53.88,,226062
7500,Uptown,3.0,4,1141,No,Unfurnished,,12.73,40.29,,203979
7501,Uptown,3.0,5,1386,No,Semi-Furnished,,-9.28,59.66,,272488
7502,Hilltop,4.0,3,1678,No,Unfurnished,,20.27,40.06,,353649
7503,Suburb,2.0,2,2670,No,Unfurnished,,6.83,32.51,,157843
7504,Suburb,2.0,4,2192,Yes,Semi-Furnished,,7.58,46.68,9.0,125842
7505,Suburb,3.0,3,2338,Yes,Semi-Furnished,,24.6,52.94,,307810
7506,Riverside,5.0,3,2508,Yes,Semi-Furnished,,13.29,46.46,,390611
7507,Uptown,3.0,3,3601,Yes,Semi-Furnished,,19.47,60.61,,239860
7508,Hilltop,2.0,2,1820,Yes,Unfurnished,,11.74,48.85,,34796
7509,Downtown,3.0,2,2510,No,Semi-Furnished,,8.35,69.07,,245537
7510,Suburb,5.0,1,2306,No,Semi-Furnished,1994.0,21.25,63.43,,286165
7511,Industrial Zone,4.0,2,2298,Yes,Semi-Furnished,,16.2,26.18,,308545
7512,Suburb,,3,2687,No,Semi-Furnished,,16.5,43.12,,209704
7513,Industrial Zone,1.0,4,1590,No,Semi-Furnished,,10.83,37.68,,51878
7514,Uptown,2.0,3,1550,No,Semi-Furnished,,13.85,58.14,,90678
7515,Downtown,3.0,2,1959,Yes,Furnished,,10.82,60.84,,198785
7516,Hilltop,4.0,1,1708,Yes,Furnished,,20.32,60.1,,336663
7517,Suburb,2.0,1,1959,Yes,Unfurnished,,15.22,29.77,,99783
7518,Uptown,2.0,2,2581,Yes,Semi-Furnished,2000.0,19.36,46.11,,51386
7519,City Outskirts,4.0,2,1560,No,Semi-Furnished,2015.0,12.77,64.99,,225941
7520,Hilltop,1.0,3,1647,No,Unfurnished,,27.54,55.51,,123715
7521,Industrial Zone,3.0,1,1887,No,Semi-Furnished,,14.54,13.54,,294947
7522,Riverside,3.0,0,1685,No,Semi-Furnished,,17.48,77.64,,303002
7523,Hilltop,3.0,2,842,No,Semi-Furnished,,19.07,50.46,,98241
7524,Uptown,4.0,3,1509,No,Furnished,2021.0,9.15,55.94,,281008
7525,Suburb,3.0,2,2143,Yes,Semi-Furnished,2012.0,12.58,50.04,,256169
7526,Hilltop,3.0,1,2518,No,Furnished,,18.98,42.01,,205151
7527,Downtown,3.0,3,1222,No,Semi-Furnished,,4.24,23.35,,210665
7528,Industrial Zone,3.0,3,1220,No,Semi-Furnished,,18.01,42.98,2.0,265154
7529,City Outskirts,3.0,2,1815,No,Unfurnished,,5.17,57.11,,242141
7530,Downtown,2.0,2,762,No,Unfurnished,,4.56,46.99,,158343
7531,Downtown,1.0,1,1577,Yes,Semi-Furnished,,7.3,55.59,,150981
7532,Downtown,2.0,3,931,No,Semi-Furnished,,18.28,42.24,,122531
7533,Uptown,2.0,4,2484,No,Semi-Furnished,,33.54,46.09,,188358
7534,Uptown,3.0,1,1415,Yes,Furnished,,6.1,56.53,,175682
7535,Hilltop,4.0,2,2626,Yes,Semi-Furnished,,15.47,47.19,,318406
7536,Industrial Zone,4.0,4,2356,No,Unfurnished,,21.9,43.69,1.0,234309
7537,Riverside,4.0,2,1476,No,Furnished,,18.59,58.96,,242910
7538,Industrial Zone,3.0,3,1264,Yes,Semi-Furnished,,10.25,48.67,,178986
7539,City Outskirts,3.0,2,1703,No,Furnished,,19.81,37.14,1.0,259197
7540,Hilltop,3.0,2,1747,Yes,Furnished,,11.4,47.8,9.0,170757
7541,Downtown,2.0,2,1973,Yes,Furnished,,14.03,44.03,,130863
7542,Hilltop,1.0,2,1411,Yes,Furnished,,8.77,35.68,,92497
7543,Industrial Zone,3.0,1,2173,No,Semi-Furnished,,22.57,79.65,,139009
7544,Suburb,,3,1932,Yes,Unfurnished,,17.06,39.8,,202437
7545,Hilltop,2.0,3,1629,Yes,Furnished,,12.96,53.93,,65400
7546,Industrial Zone,1.0,3,1443,No,Unfurnished,,17.31,46.23,,99298
7547,Hilltop,4.0,3,1707,Yes,Furnished,,15.64,68.05,,323807
7548,Industrial Zone,2.0,2,1391,Yes,Unfurnished,,17.16,69.22,,48486
7549,Downtown,4.0,1,1829,No,Furnished,,20.41,57.42,,187946
7550,Hilltop,4.0,3,1842,No,Furnished,2012.0,17.21,61.75,,203939
7551,City Outskirts,5.0,2,1930,No,Semi-Furnished,,9.26,25.54,,259335
7552,Downtown,3.0,2,2683,No,Semi-Furnished,,2.84,68.33,,237672
7553,Uptown,3.0,1,1733,No,Furnished,1995.0,20.32,60.36,,175711
7554,Uptown,3.0,1,2302,No,Unfurnished,1993.0,11.07,39.83,,244715
7555,Hilltop,3.0,2,1914,No,Semi-Furnished,,22.82,40.91,,172152
7556,Hilltop,3.0,3,1680,No,Semi-Furnished,,4.71,47.64,,204473
7557,City Outskirts,2.0,4,1740,No,Semi-Furnished,,8.53,81.86,,192142
7558,Industrial Zone,3.0,4,1770,No,Semi-Furnished,,14.14,45.88,,206920
7559,Industrial Zone,3.0,4,1939,No,Furnished,,15.76,39.44,9.0,180410
7560,Riverside,4.0,4,1320,No,Unfurnished,2022.0,21.65,39.53,,292798
7561,Downtown,4.0,2,3201,No,Semi-Furnished,,0.0,21.28,,709131
7562,City Outskirts,3.0,2,2127,No,Semi-Furnished,,14.65,61.1,,166950
7563,Hilltop,2.0,3,2249,Yes,Unfurnished,,20.27,61.56,,121715
7564,Hilltop,4.0,2,2172,No,Semi-Furnished,,2.11,6.19,,188344
7565,Hilltop,3.0,2,1877,No,Unfurnished,,12.68,72.1,,276487
7566,Hilltop,4.0,2,2183,Yes,Furnished,,20.65,47.24,,265645
7567,Suburb,5.0,2,2156,Yes,Semi-Furnished,,15.5,40.48,,386740
7568,Hilltop,1.0,2,2193,Yes,Unfurnished,,25.19,26.36,,107576
7569,Hilltop,4.0,1,1370,No,Semi-Furnished,,8.44,30.49,,344459
7570,Suburb,1.0,2,1251,Yes,Furnished,,21.25,56.1,,122690
7571,Riverside,3.0,4,1605,No,Unfurnished,1981.0,11.59,63.82,,246562
7572,Industrial Zone,3.0,2,1791,No,Unfurnished,1992.0,18.46,34.01,,174429
7573,Uptown,2.0,4,1679,Yes,Unfurnished,,8.93,22.03,,234902
7574,Hilltop,4.0,1,861,Yes,Semi-Furnished,,16.01,46.24,,246202
7575,Industrial Zone,1.0,1,2660,Yes,Unfurnished,,21.12,34.47,,102797
7576,Hilltop,2.0,2,1662,No,Unfurnished,,20.43,51.14,,202420
7577,City Outskirts,3.0,2,1886,Yes,Unfurnished,,15.85,63.98,,395688
7578,Downtown,4.0,3,2422,Yes,Furnished,,20.74,34.67,,308155
7579,City Outskirts,5.0,3,627,Yes,Unfurnished,,19.5,56.59,,298248
7580,Hilltop,4.0,3,1544,Yes,Unfurnished,,12.9,67.3,,278609
7581,Riverside,3.0,4,1606,Yes,Unfurnished,,16.32,52.43,,122471
7582,City Outskirts,3.0,2,1631,Yes,Furnished,,21.18,57.05,,279523
7583,Riverside,1.0,2,1713,Yes,Unfurnished,,28.04,38.74,,-51493
7584,Riverside,2.0,2,2523,Yes,Semi-Furnished,,18.87,69.48,,122992
7585,Hilltop,3.0,1,2136,No,Unfurnished,,6.94,57.23,,358143
7586,Riverside,3.0,2,2279,Yes,Semi-Furnished,,17.81,34.88,,220259
7587,City Outskirts,3.0,2,1823,No,Furnished,,27.91,76.78,,225765
7588,Suburb,4.0,2,1100,Yes,Furnished,2022.0,10.46,16.3,,194032
7589,Downtown,3.0,1,760,No,Unfurnished,,5.84,66.57,10.0,268867
7590,Riverside,1.0,1,1035,No,Unfurnished,,18.55,31.87,,44044
7591,Industrial Zone,2.0,3,1979,No,Furnished,,15.42,50.72,,87866
7592,Hilltop,4.0,3,1815,Yes,Furnished,2004.0,15.61,68.12,,325360
7593,Uptown,4.0,3,1694,No,Furnished,,13.61,29.6,,208697
7594,Riverside,4.0,3,1615,No,Semi-Furnished,,11.14,55.53,,167818
7595,Industrial Zone,2.0,1,2805,Yes,Semi-Furnished,,10.03,20.34,,148374
7596,City Outskirts,,2,1388,Yes,Unfurnished,,17.04,45.71,,214553
7597,Riverside,2.0,1,2263,No,Semi-Furnished,,20.01,71.54,,120172
7598,Uptown,1.0,3,1800,Yes,Furnished,,12.52,46.85,,204176
7599,Industrial Zone,,3,1769,Yes,Unfurnished,,24.17,63.89,,221686
7600,Suburb,2.0,2,2388,Yes,Semi-Furnished,1990.0,15.3,62.26,,96007
7601,City Outskirts,3.0,2,2531,No,Unfurnished,1989.0,20.37,30.64,,122747
7602,City Outskirts,2.0,5,1680,No,Semi-Furnished,,12.02,27.74,,204008
7603,Hilltop,3.0,2,2199,Yes,Unfurnished,,16.04,59.73,,229285
7604,City Outskirts,5.0,3,1981,No,Furnished,,17.47,56.35,,303897
7605,Uptown,2.0,2,1803,Yes,Furnished,,14.27,35.79,,154655
7606,Industrial Zone,3.0,2,1902,Yes,Furnished,,6.85,45.22,,195610
7607,City Outskirts,2.0,3,1455,Yes,Semi-Furnished,,23.9,53.39,,223989
7608,Suburb,3.0,3,1646,Yes,Unfurnished,,14.04,39.82,,196244
7609,Downtown,2.0,3,1509,Yes,Unfurnished,,0.92,64.01,,82071
7610,Downtown,2.0,2,2250,No,Unfurnished,,11.69,49.93,,159106
7611,Riverside,2.0,2,1752,Yes,Semi-Furnished,1980.0,26.15,46.99,,127684
7612,Downtown,2.0,3,1151,No,Furnished,,23.44,44.08,4.0,208179
7613,Uptown,5.0,2,1438,Yes,Furnished,,16.93,57.07,,302198
7614,Downtown,3.0,2,200,Yes,Unfurnished,,20.93,48.32,,205200
7615,Uptown,2.0,4,1552,No,Unfurnished,,24.9,21.8,,175695
7616,Uptown,3.0,2,1818,No,Semi-Furnished,,15.8,77.08,,295171
7617,Riverside,2.0,2,1731,No,Unfurnished,,22.43,17.12,,209195
7618,Downtown,4.0,3,2790,No,Unfurnished,,9.44,70.94,,198311
7619,Riverside,,10,2087,Yes,Semi-Furnished,,7.54,36.89,,95737
7620,City Outskirts,3.0,2,2065,Yes,Unfurnished,,15.12,41.44,,224230
7621,Suburb,4.0,2,978,No,Furnished,,20.18,78.04,,292308
7622,Industrial Zone,3.0,3,1617,No,Semi-Furnished,,23.82,14.13,,161983
7623,Downtown,2.0,3,1556,No,Furnished,,14.31,48.36,,181250
7624,City Outskirts,3.0,3,1406,No,Unfurnished,,9.22,69.78,,221189
7625,Hilltop,3.0,2,1400,No,Unfurnished,,30.13,40.74,,196642
7626,Industrial Zone,3.0,2,895,No,Semi-Furnished,,13.67,55.39,,166191
7627,Industrial Zone,4.0,3,1162,No,Semi-Furnished,,7.97,67.18,,220332
7628,Industrial Zone,3.0,4,2237,No,Semi-Furnished,2000.0,19.06,48.13,,312972
7629,City Outskirts,5.0,4,1728,Yes,Semi-Furnished,,38.62,70.68,,208009
7630,Riverside,4.0,1,1546,Yes,Unfurnished,,15.65,49.44,,190940
7631,Riverside,3.0,2,1797,No,Unfurnished,,15.54,41.52,,358150
7632,Industrial Zone,3.0,2,2383,Yes,Furnished,,20.29,56.88,,151606
7633,Industrial Zone,2.0,5,1802,No,Furnished,,21.56,67.17,,120803
7634,Suburb,,3,2070,Yes,Semi-Furnished,,6.79,38.9,,237570
7635,Suburb,3.0,2,1376,No,Unfurnished,,25.43,46.03,,242266
7636,Industrial Zone,1.0,1,1490,Yes,Semi-Furnished,,14.17,32.49,,103134
7637,Suburb,2.0,2,1976,No,Semi-Furnished,,15.47,44.19,,217341
7638,Industrial Zone,3.0,1,2746,Yes,Semi-Furnished,1990.0,7.09,42.03,,160771
7639,Suburb,1.0,3,2514,Yes,Semi-Furnished,,12.73,53.84,,117461
7640,Industrial Zone,1.0,3,2091,No,Semi-Furnished,,24.97,22.82,,115916
7641,Riverside,3.0,2,1875,Yes,Unfurnished,,23.03,46.82,,173114
7642,Uptown,2.0,2,2500,Yes,Furnished,,18.21,61.44,,130353
7643,Riverside,3.0,4,2197,Yes,Semi-Furnished,,-2.3,56.88,,240394
7644,Uptown,2.0,2,653,Yes,Unfurnished,,9.98,62.33,,125540
7645,Riverside,2.0,2,1273,No,Semi-Furnished,,18.05,60.53,,228623
7646,Hilltop,3.0,4,1969,No,Unfurnished,,12.0,61.26,,194821
7647,Riverside,3.0,3,906,No,Furnished,,19.59,34.52,,147145
7648,Suburb,2.0,3,1351,Yes,Furnished,,20.59,38.38,,83386
7649,Uptown,2.0,1,1450,No,Unfurnished,,24.84,62.54,,161310
7650,City Outskirts,3.0,1,1671,Yes,Semi-Furnished,1987.0,2.38,19.05,,163236
7651,Hilltop,1.0,1,1656,Yes,Furnished,,12.42,22.92,,64317
7652,City Outskirts,2.0,2,1655,Yes,Semi-Furnished,,9.63,45.3,,114118
7653,Hilltop,1.0,3,2212,No,Semi-Furnished,,11.05,49.01,,48283
7654,City Outskirts,4.0,2,1667,No,Unfurnished,,14.44,41.08,,346825
7655,Suburb,4.0,3,1607,Yes,Semi-Furnished,,16.72,21.97,,242171
7656,City Outskirts,4.0,2,1125,Yes,Unfurnished,2019.0,19.6,66.97,,331158
7657,Industrial Zone,4.0,2,2312,No,Unfurnished,,9.59,40.02,,276231
7658,Riverside,3.0,0,1464,Yes,Unfurnished,2008.0,12.75,28.16,,141359
7659,Suburb,3.0,2,1256,Yes,Furnished,1988.0,15.88,9.39,,174395
7660,Industrial Zone,3.0,2,1906,No,Semi-Furnished,,15.49,62.63,,119064
7661,City Outskirts,1.0,2,1416,No,Unfurnished,,11.01,48.58,,73195
7662,Suburb,3.0,1,1537,Yes,Unfurnished,,10.68,36.63,,114630
7663,Riverside,4.0,2,1929,No,Semi-Furnished,,13.64,62.41,,295677
7664,Suburb,3.0,2,1636,Yes,Furnished,1989.0,4.65,58.55,,212583
7665,City Outskirts,3.0,3,2955,Yes,Unfurnished,,5.91,52.12,,180570
7666,Suburb,2.0,3,1762,No,Unfurnished,,13.72,49.74,,107509
7667,Hilltop,3.0,2,2108,Yes,Unfurnished,,15.52,43.5,,283388
7668,Downtown,3.0,1,829,No,Unfurnished,,23.21,57.83,,169316
7669,City Outskirts,4.0,3,1369,No,Semi-Furnished,,3.77,22.59,5.0,209920
7670,Riverside,2.0,1,1256,No,Unfurnished,,18.08,44.21,,189479
7671,Uptown,4.0,3,1322,Yes,Furnished,,24.86,27.55,,310091
7672,Suburb,3.0,3,2007,No,Semi-Furnished,,16.99,54.09,,242735
7673,Hilltop,4.0,1,2317,Yes,Furnished,2011.0,10.26,62.9,,369883
7674,Suburb,3.0,3,1972,Yes,Semi-Furnished,1992.0,12.61,50.61,,144072
7675,City Outskirts,3.0,4,1686,No,Semi-Furnished,,27.72,46.43,,136984
7676,Hilltop,3.0,3,1484,Yes,Semi-Furnished,,22.87,27.21,,247614
7677,City Outskirts,4.0,2,2356,No,Furnished,,10.5,54.96,,219064
7678,Downtown,,2,2835,No,Furnished,1994.0,9.67,62.53,,245095
7679,Riverside,1.0,4,1867,No,Unfurnished,,17.84,48.11,,198790
7680,Hilltop,1.0,2,2269,Yes,Furnished,,18.18,40.94,,24852
7681,Hilltop,5.0,3,1971,No,Unfurnished,,24.89,36.01,,290158
7682,Suburb,3.0,1,2177,No,Semi-Furnished,,13.55,67.59,,231190
7683,Suburb,3.0,1,1217,No,Unfurnished,,4.52,77.81,,213787
7684,Uptown,3.0,3,1555,Yes,Furnished,,13.08,49.02,,168478
7685,Industrial Zone,1.0,3,1997,Yes,Semi-Furnished,,11.63,48.89,5.0,154033
7686,Hilltop,4.0,3,2406,No,Semi-Furnished,,-3.98,53.1,,307310
7687,Suburb,4.0,4,1390,No,Unfurnished,1984.0,13.07,62.86,,158984
7688,Suburb,2.0,1,783,No,Unfurnished,,21.71,62.7,,216815
7689,Industrial Zone,2.0,2,1550,Yes,Furnished,2000.0,20.24,70.12,,76681
7690,Downtown,4.0,4,2305,Yes,Semi-Furnished,,12.73,52.74,,276577
7691,Uptown,1.0,1,1008,Yes,Unfurnished,,12.02,83.44,,42479
7692,Industrial Zone,4.0,3,1211,No,Semi-Furnished,,11.36,59.66,,303798
7693,Suburb,2.0,2,1877,Yes,Furnished,,11.21,48.68,,163886
7694,Suburb,3.0,1,1742,No,Semi-Furnished,,20.64,68.72,,250764
7695,Riverside,5.0,2,2097,Yes,Unfurnished,,24.49,87.73,,328673
7696,Hilltop,3.0,2,1185,No,Furnished,,20.28,40.86,,136193
7697,Suburb,3.0,4,1637,Yes,Furnished,,9.92,45.45,,180769
7698,Downtown,3.0,3,4794,Yes,Semi-Furnished,,0.0,53.72,,598430
7699,Suburb,2.0,3,1203,Yes,Unfurnished,,25.23,38.76,,95518
7700,Hilltop,2.0,2,2538,Yes,Semi-Furnished,,15.57,64.85,,176198
7701,Suburb,,2,1266,No,Semi-Furnished,,9.86,44.29,,184673
7702,Industrial Zone,4.0,1,2224,No,Semi-Furnished,,15.65,42.94,,321808
7703,City Outskirts,3.0,2,1613,No,Unfurnished,,5.63,58.21,,139996
7704,Suburb,3.0,1,1227,Yes,Semi-Furnished,,6.75,76.23,,178950
7705,Uptown,1.0,2,1551,No,Semi-Furnished,,10.72,33.14,,125654
7706,Hilltop,1.0,2,2072,Yes,Furnished,,21.27,32.16,,168730
7707,Hilltop,3.0,2,1796,Yes,Furnished,,12.99,51.34,9.0,189943
7708,City Outskirts,4.0,1,2359,Yes,Furnished,,19.88,27.95,,292219
7709,Uptown,3.0,2,2517,No,Unfurnished,,16.26,40.6,,241087
7710,Uptown,4.0,2,1208,Yes,Semi-Furnished,,5.35,47.75,,245697
7711,Hilltop,1.0,1,1171,Yes,Semi-Furnished,,26.02,64.67,,13124
7712,Downtown,3.0,4,1147,Yes,Furnished,,6.51,30.12,,229534
7713,Suburb,2.0,1,1350,Yes,Semi-Furnished,,10.9,46.43,,183731
7714,Uptown,3.0,4,2352,No,Unfurnished,,11.69,39.24,,194965
7715,Suburb,1.0,1,2080,No,Semi-Furnished,,20.58,36.32,,74512
7716,Suburb,,4,1527,No,Furnished,,10.64,52.62,,263724
7717,Industrial Zone,2.0,1,1794,No,Unfurnished,,8.9,57.01,,69782
7718,Downtown,5.0,3,2502,No,Semi-Furnished,,20.97,48.11,,263107
7719,Downtown,3.0,2,2754,Yes,Semi-Furnished,,13.05,55.95,,180263
7720,Uptown,,3,1929,No,Semi-Furnished,,19.45,33.47,,154635
7721,Uptown,3.0,2,470,No,Unfurnished,,31.9,57.37,,179686
7722,Hilltop,5.0,1,1948,No,Semi-Furnished,,11.93,59.06,,382604
7723,Industrial Zone,1.0,3,2267,No,Furnished,1984.0,18.08,59.57,5.0,108941
7724,Industrial Zone,4.0,1,1912,No,Furnished,,6.45,18.45,,163192
7725,City Outskirts,5.0,4,2163,Yes,Furnished,,10.91,60.63,,322143
7726,Suburb,2.0,1,1978,No,Furnished,,17.12,56.99,,163860
7727,Hilltop,1.0,2,1182,Yes,Unfurnished,,25.04,68.1,,74925
7728,Suburb,3.0,3,1356,No,Furnished,,4.19,32.73,,135533
7729,Downtown,5.0,2,1639,Yes,Furnished,,17.67,54.91,,262650
7730,Downtown,3.0,2,2332,Yes,Furnished,1985.0,7.02,44.42,,146486
7731,Industrial Zone,3.0,3,1417,No,Unfurnished,,12.97,24.01,,325775
7732,Hilltop,2.0,3,2027,No,Unfurnished,,11.03,51.37,,70279
7733,Uptown,1.0,4,1951,No,Semi-Furnished,,9.7,22.23,,50425
7734,City Outskirts,4.0,2,2593,Yes,Furnished,,16.23,45.96,,275987
7735,Industrial Zone,1.0,2,1779,Yes,Semi-Furnished,,7.96,47.62,,16654
7736,City Outskirts,3.0,2,922,No,Unfurnished,1991.0,-7.72,40.25,,156373
7737,Downtown,5.0,2,2123,Yes,Semi-Furnished,,11.94,53.53,,299704
7738,Downtown,2.0,3,2869,No,Unfurnished,,9.33,28.82,,172857
7739,City Outskirts,3.0,2,2156,Yes,Semi-Furnished,1984.0,11.84,36.8,,207146
7740,City Outskirts,1.0,2,1406,No,Furnished,,9.35,75.16,6.0,133903
7741,Uptown,3.0,2,1259,Yes,Unfurnished,,18.45,41.45,,210430
7742,City Outskirts,2.0,3,1323,No,Unfurnished,,18.98,41.78,,121892
7743,Suburb,4.0,4,2801,Yes,Unfurnished,,5.87,37.25,,281909
7744,City Outskirts,2.0,3,1636,Yes,Furnished,,23.24,65.39,4.0,219192
7745,Riverside,3.0,2,1468,No,Furnished,,19.58,55.81,,226428
7746,City Outskirts,3.0,3,1720,Yes,Unfurnished,,11.7,34.05,5.0,169389
7747,Downtown,2.0,3,1641,Yes,Unfurnished,,14.02,53.64,,188845
7748,Downtown,4.0,1,2583,No,Furnished,,21.56,65.74,,281774
7749,Industrial Zone,2.0,1,1292,No,Furnished,,11.77,59.14,,149837
7750,Riverside,3.0,1,2390,No,Furnished,,20.13,62.9,,183008
7751,Suburb,2.0,2,1861,Yes,Furnished,,17.02,74.84,,200578
7752,City Outskirts,3.0,3,2403,Yes,Furnished,,20.78,31.01,,269528
7753,City Outskirts,2.0,2,2591,No,Furnished,,19.03,57.42,,135893
7754,Riverside,3.0,2,1842,Yes,Semi-Furnished,,10.7,38.5,7.0,116383
7755,Industrial Zone,2.0,4,1642,Yes,Furnished,,15.98,37.82,,158326
7756,Uptown,4.0,3,1833,Yes,Furnished,,20.78,52.39,,244193
7757,Uptown,2.0,3,1752,No,Unfurnished,,20.14,34.05,,167003
7758,Industrial Zone,4.0,2,971,No,Unfurnished,,19.54,47.33,,262429
7759,Suburb,4.0,1,2576,No,Semi-Furnished,2015.0,13.39,69.51,,263791
7760,City Outskirts,2.0,1,1922,No,Furnished,,25.17,61.99,,113676
7761,City Outskirts,3.0,1,1218,Yes,Unfurnished,,17.35,30.14,,187637
7762,City Outskirts,1.0,2,766,No,Unfurnished,1995.0,26.6,26.56,,62662
7763,Industrial Zone,3.0,2,636,No,Semi-Furnished,,6.73,46.39,,202974
7764,Downtown,4.0,1,2185,Yes,Furnished,1985.0,12.89,40.68,,290194
7765,Hilltop,3.0,1,1490,No,Unfurnished,,13.79,58.38,,207961
7766,Uptown,3.0,1,1572,Yes,Furnished,,20.81,34.21,,263727
7767,Industrial Zone,2.0,3,2044,Yes,Semi-Furnished,,9.51,53.56,,103362
7768,Hilltop,3.0,3,1541,Yes,Semi-Furnished,,9.45,55.85,,303541
7769,Riverside,2.0,2,2073,Yes,Furnished,2015.0,21.69,48.55,,174545
7770,Hilltop,4.0,2,1847,Yes,Semi-Furnished,2013.0,13.94,50.79,,311822
7771,Downtown,3.0,2,1757,No,Unfurnished,1992.0,18.96,79.2,,233036
7772,Downtown,4.0,1,1013,Yes,Semi-Furnished,,9.19,47.6,,299237
7773,Uptown,2.0,2,1390,No,Semi-Furnished,,19.89,62.56,9.0,149295
